date,adm_level,adm_id,state,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
21/09/2023,1,37336,Negeri Sembilan,5,146.6,107.72667,371.8,308.10666,926.19995,925.6933,134.4846,120.34238,100.05444,final
01/10/2023,1,37336,Negeri Sembilan,5,49.8,145.79333,360.59998,345.57333,782.8,968.85333,36.34113,104.2863,80.89514,final
11/10/2023,1,37336,Negeri Sembilan,5,139.2,125.9,335.6,379.42,771.6,1000.79333,110.16043,88.601006,77.21268,final
21/10/2023,1,37336,Negeri Sembilan,5,78,151.51334,267,423.20667,812.6,1051.7067,53.03062,63.52073,77.37246,final
01/11/2023,1,37336,Negeri Sembilan,5,110.6,118.433334,327.8,395.84665,899.4,1079.3867,93.65379,83.02426,83.401985,final
11/11/2023,1,37336,Negeri Sembilan,5,64.8,123.46667,253.40001,393.41333,909.2,1092.54,54.333157,64.85728,83.29537,final
21/11/2023,1,37336,Negeri Sembilan,5,93.2,112.36667,268.59998,354.26666,907.39996,1085.58,83.6694,76.15513,83.6619,final
01/12/2023,1,37336,Negeri Sembilan,5,85.8,101.82,243.8,337.65332,932.19995,1079.0734,85.00281,72.60983,86.451706,final
11/12/2023,1,37336,Negeri Sembilan,5,32.6,96.62,211.6,310.80667,800.6,1083.64,37.000587,68.586266,74.00059,final
21/12/2023,1,37336,Negeri Sembilan,5,71.2,116.68667,189.6,315.12668,725.2,1092.6,62.619843,60.788433,66.52697,final
01/01/2024,1,37336,Negeri Sembilan,5,56,81.333336,159.79999,295.64,731.39996,1041.6866,70.65637,54.816383,70.35535,final
11/01/2024,1,37336,Negeri Sembilan,5,88,75.026665,215.2,273.39334,680.2,993.2867,116.21127,79.09672,68.637596,final
21/01/2024,1,37336,Negeri Sembilan,5,17.2,71.62667,161.2,227.98666,619.39996,913.14667,28.971636,71.33455,68.00655,final
01/02/2024,1,37336,Negeri Sembilan,5,67.8,47.48,173,194.13333,576.6,836.67334,138.71953,89.387344,69.10044,final
11/02/2024,1,37336,Negeri Sembilan,5,4.6,42.886665,89.6,161.99333,516.39996,755.4267,20.047335,56.64897,68.566765,final
21/02/2024,1,37336,Negeri Sembilan,5,6,30.04,78.4,120.40667,429.20004,669.62,31.392693,66.50365,64.36217,final
01/03/2024,1,37336,Negeri Sembilan,5,7,33.64,17.6,106.566666,350.4,596.34,31.0559,20.256947,59.101337,final
11/03/2024,1,37336,Negeri Sembilan,5,3.8,35.36,16.8,99.04,321.6,534.4267,21.803766,20.953478,60.54576,final
21/03/2024,1,37336,Negeri Sembilan,5,9.2,51.226665,20,120.22667,259.6,468.62,25.254921,19.963799,55.867577,final
01/04/2024,1,37336,Negeri Sembilan,5,57.6,66.7,70.6,153.28667,261.2,453.98666,87.30823,47.761444,57.99733,final
11/04/2024,1,37336,Negeri Sembilan,5,64.6,72.52,131.4,190.44667,237.79999,451.48,89.78328,69.78886,53.189625,final
21/04/2024,1,37336,Negeri Sembilan,5,86.4,75.62,208.6,214.84,307,455.47333,113.37137,97.161575,67.75636,final
01/05/2024,1,37336,Negeri Sembilan,5,120,91.026665,271,239.16667,359.19998,499.02002,130.17218,113.03754,72.25903,final
11/05/2024,1,37336,Negeri Sembilan,5,98.2,90.55333,304.59998,257.2,452.8,546.6867,108.00251,118.07779,82.98188,final
21/05/2024,1,37336,Negeri Sembilan,5,176.6,97.14667,394.8,278.72665,623.4,613.79333,177.78358,140.91026,101.55249,final
01/06/2024,1,37336,Negeri Sembilan,5,142,98.28667,416.8,285.98666,758.4,678.44,142.32234,144.9551,111.69964,final
11/06/2024,1,37336,Negeri Sembilan,5,67.8,89.566666,386.40002,285,822.39996,732.64667,76.98273,134.96553,112.16751,final
21/06/2024,1,37336,Negeri Sembilan,5,133.2,84.72,343,272.57333,946.4,766.14,154.03477,125.37228,123.375786,final
01/07/2024,1,37336,Negeri Sembilan,5,142.2,102.63333,343.2,276.92,1031,802.0733,136.7606,123.510216,128.36504,final
11/07/2024,1,37336,Negeri Sembilan,5,79.8,93.96,355.2,281.31332,1046.2,823.5133,85.69119,125.80624,126.87785,final
21/07/2024,1,37336,Negeri Sembilan,5,15.8,100.6,237.8,297.19333,975.6,848.49335,19.696968,80.34592,114.89252,final
01/08/2024,1,37336,Negeri Sembilan,5,152.8,90.753334,248.40001,285.31332,1008.39996,848.22,164.79843,87.285,118.77359,final
11/08/2024,1,37336,Negeri Sembilan,5,131,110.31333,299.6,301.66666,1041.2,867.98,117.93953,99.326096,119.84238,final
21/08/2024,1,37336,Negeri Sembilan,5,209.2,119.32667,493,320.39334,1073.7999,890.16,172.28806,153.04555,120.51476,final
01/09/2024,1,37336,Negeri Sembilan,5,37.6,108.32667,377.80002,337.96667,969.39996,900.2,37.590443,111.61435,107.644714,final
11/09/2024,1,37336,Negeri Sembilan,5,136.2,92.05333,383,319.70667,1037.7999,902.68665,145.48703,119.49247,114.88545,final
21/09/2024,1,37336,Negeri Sembilan,5,88.2,107.72667,262,308.10666,992.8,925.6933,82.67786,85.27446,107.210396,final
01/10/2024,1,37336,Negeri Sembilan,5,164,145.79333,388.4,345.57333,1014.60004,968.85333,112.07392,112.21617,104.69749,final
11/10/2024,1,37336,Negeri Sembilan,5,184.6,125.9,436.8,379.42,1119.4,1000.79333,144.8434,114.92638,111.79235,final
21/10/2024,1,37336,Negeri Sembilan,5,62.4,151.51334,411,423.20667,1166,1051.7067,43.063423,97.14935,110.81599,final
01/11/2024,1,37336,Negeri Sembilan,5,83,118.433334,330,395.84665,1096.2001,1079.3867,71.29355,83.57311,101.5505,final
11/11/2024,1,37336,Negeri Sembilan,5,60.6,123.46667,206,393.41333,1025.8,1092.54,51.063824,52.960075,93.91913,final
21/11/2024,1,37336,Negeri Sembilan,5,88.2,112.36667,231.8,354.26666,904.8,1085.58,79.409256,65.91204,83.4235,final
01/12/2024,1,37336,Negeri Sembilan,5,42.2,101.82,190.99998,337.65332,909.4,1079.0734,44.18648,57.200665,84.34853,final
11/12/2024,1,37336,Negeri Sembilan,5,175,96.62,305.4,310.80667,948.19995,1083.64,177.13048,98.28798,87.558784,final
21/12/2024,1,37336,Negeri Sembilan,5,172.2,116.68667,389.4,315.12668,1032.2,1092.6,145.61989,123.201225,94.497086,final
01/01/2025,1,37336,Negeri Sembilan,5,108.4,81.333336,455.6,295.64,976.60004,1041.6866,131.35135,153.2065,93.78165,final
11/01/2025,1,37336,Negeri Sembilan,5,82.8,75.026665,363.40002,273.39334,874.80005,993.2867,109.71343,132.33076,88.131,final
21/01/2025,1,37336,Negeri Sembilan,5,191.8,71.62667,383,227.98666,1004.2,913.14667,256.82965,166.53314,109.91708,final
01/02/2025,1,37336,Negeri Sembilan,5,134.4,47.48,409,194.13333,1055.6,836.67334,265.625,207.90091,126.01088,final
11/02/2025,1,37336,Negeri Sembilan,5,78,42.886665,404.2,161.99333,1073,755.4267,173.32591,245.03972,141.76251,final
21/02/2025,1,37336,Negeri Sembilan,5,87.2,30.04,299.59998,120.40667,1071.9999,669.62,263.12784,242.88976,159.64542,final
01/03/2025,1,37336,Negeri Sembilan,5,127.8,33.64,293,106.566666,1157.6,596.34,343.6853,267.10486,193.33488,final
11/03/2025,1,37336,Negeri Sembilan,5,48.8,35.36,263.8,99.04,1031.4,534.4267,133.3003,258.36215,192.12991,final
21/03/2025,1,37336,Negeri Sembilan,5,55.4,51.226665,232,120.22667,914.60004,468.62,107.42234,189.2568,194.16411,final
01/04/2025,1,37336,Negeri Sembilan,5,66,66.7,170.2,153.28667,872.2,453.98666,99.02371,110.68526,191.11667,final
11/04/2025,1,37336,Negeri Sembilan,5,54.8,72.52,176.2,190.44667,844.2,451.48,77.14139,92.71071,186.03224,final
21/04/2025,1,37336,Negeri Sembilan,5,144.2,75.62,265,214.84,796.6,455.47333,185.06573,122.8166,174.08174,final
01/05/2025,1,37336,Negeri Sembilan,5,33.4,91.026665,232.4,239.16667,695.60004,499.02002,39.98889,97.22866,139.00241,final
11/05/2025,1,37336,Negeri Sembilan,5,63.6,90.55333,241.20001,257.2,681.19995,546.6867,71.79237,93.89779,124.38217,final
21/05/2025,1,37336,Negeri Sembilan,5,81.2,97.14667,178.2,278.72665,675.2,613.79333,84.38846,64.56918,109.923615,final
01/06/2025,1,37336,Negeri Sembilan,5,55,98.28667,199.79999,285.98666,602.4,678.44,58.09075,70.38123,88.87393,final
11/06/2025,1,37336,Negeri Sembilan,5,67.6,89.566666,203.79999,285,621.19995,732.64667,76.77123,72,84.89159,final
21/06/2025,1,37336,Negeri Sembilan,5,32.2,84.72,154.8,272.57333,598,766.14,41.462326,57.570374,78.195915,final
01/07/2025,1,37336,Negeri Sembilan,5,105,102.63333,204.8,276.92,637,802.0733,102.19883,74.418274,79.54668,final
11/07/2025,1,37336,Negeri Sembilan,5,88.2,93.96,225.4,281.31332,670.4001,823.5133,94.17947,80.471275,81.51952,final
21/07/2025,1,37336,Negeri Sembilan,5,41.2,100.6,234.4,297.19333,567.4,848.49335,43.75,79.22081,67.06555,final
01/08/2025,1,37336,Negeri Sembilan,5,290.4,90.753334,419.8,285.31332,824.4,848.22,308.501,146.32466,97.20823,final
11/08/2025,1,37336,Negeri Sembilan,5,152.4,110.31333,484,301.66666,913.2001,867.98,136.49765,159.45653,105.17996,final
21/08/2025,1,37336,Negeri Sembilan,5,93,119.32667,535.8,320.39334,925,890.16,78.8246,166.19885,103.892044,final
01/09/2025,1,37336,Negeri Sembilan,5,238.8,108.32667,484.2,337.96667,1108.8,900.2,215.13031,142.63777,123.04463,final
11/09/2025,1,37336,Negeri Sembilan,5,202.2,92.05333,534,319.70667,1243.4,902.68665,213.49088,165.99597,137.53645,final
21/09/2025,1,37336,Negeri Sembilan,5,44,107.72667,485,308.10666,1255.2,925.6933,43.467976,156.49619,135.40443,final
01/10/2025,1,37336,Negeri Sembilan,5,156.4,145.79333,402.59998,345.57333,1306.6,968.85333,107.033905,116.26668,134.68146,final
11/10/2025,1,37336,Negeri Sembilan,5,114.2,125.9,314.59998,379.42,1332.6,1000.79333,91.06188,83.13823,132.98955,final
21/10/2025,1,37336,Negeri Sembilan,5,117.8,151.51334,388.39996,423.20667,1409.2,1051.7067,78.45977,91.87152,133.83089,final
01/11/2025,1,37336,Negeri Sembilan,5,83.8,118.433334,315.8,395.84665,1202.6001,1079.3867,71.94167,80.0306,111.362495,final
11/11/2025,1,37336,Negeri Sembilan,5,121.6,123.46667,323.2,393.41333,1171.8,1092.54,98.54696,82.37677,107.2216,final
21/11/2025,1,37336,Negeri Sembilan,5,156.2,112.36667,361.59998,354.26666,1235,1085.58,137.34734,102.04118,113.70097,final
01/12/2025,1,37336,Negeri Sembilan,5,133.2,101.82,411,337.65332,1129.3999,1079.0734,129.37653,121.4055,104.64236,final
11/12/2025,1,37336,Negeri Sembilan,5,52,96.62,341.4,310.80667,979.19995,1083.64,56.09132,109.687355,90.40637,final
21/12/2025,1,37336,Negeri Sembilan,5,187.2,116.68667,372.4,315.12668,1122.3999,1092.6,157.94664,117.89082,102.715004,final
01/01/2026,1,37336,Negeri Sembilan,5,223,81.333336,462.2,295.64,1189,1041.6866,264.09265,155.4018,114.07426,final
11/01/2026,1,37336,Negeri Sembilan,5,84.2,75.026665,494.40002,273.39334,1159,993.2867,111.462845,179.38649,116.59978,final
21/01/2026,1,37336,Negeri Sembilan,5,95.4,71.62667,402.6,227.98666,1136.6,913.14667,131.02487,174.94565,124.33743,final
01/02/2026,1,37336,Negeri Sembilan,5,51.6,47.48,231.20001,194.13333,1104.4,836.67334,107.85061,118.614006,131.80885,final
11/02/2026,1,37336,Negeri Sembilan,5,83,42.886665,230,161.99333,1065.8,755.4267,183.76724,140.72418,140.81569,final
21/02/2026,1,37336,Negeri Sembilan,5,115.4,30.04,250,120.40667,1025,669.62,343.6073,203.33846,152.67854,final
01/03/2026,1,37336,Negeri Sembilan,5,32.8,33.64,231.2,106.566666,924.60004,596.34,97.82609,211.71198,154.58809,final
11/03/2026,1,37336,Negeri Sembilan,5,10.8,35.36,159,99.04,883.4,534.4267,39.14767,157.63168,164.69337,final
21/03/2026,1,37336,Negeri Sembilan,5,15.2,51.226665,58.8,120.22667,711.4,468.62,35.926018,50.947613,151.26051,final
01/04/2026,1,37336,Negeri Sembilan,5,73.2,66.7,99.2,153.28667,561.6,453.98666,109.06556,65.829926,123.44585,prelim
11/04/2026,1,37336,Negeri Sembilan,5,13.4,72.52,101.799995,190.44667,490.79996,451.48,23.735811,54.64406,108.61373,prelim
21/04/2026,1,37336,Negeri Sembilan,5,37.8,75.62,124.399994,214.84,433.19998,455.47333,53.088562,58.86099,95.16295,forecast
01/01/2022,1,1899,Selangor,42,6.3809524,24.020636,61.309525,91.363495,636.7619,593.87225,39.21676,68.81187,107.161736,final
11/01/2022,1,1899,Selangor,42,3.0238094,15.603969,30.690477,70.03889,574.8333,502.74127,38.943027,47.56264,114.19858,final
21/01/2022,1,1899,Selangor,42,16.095238,16.875397,25.5,56.5,460.40472,403.3635,96.433624,49.5935,113.968254,final
01/02/2022,1,1899,Selangor,42,52.238094,11.595238,71.35714,44.074604,433.26187,332.28888,344.90674,155.59401,129.93665,final
11/02/2022,1,1899,Selangor,42,121.333336,20.009523,189.66666,48.48016,415.1905,276.06668,505.14093,363.9979,149.4985,final
21/02/2022,1,1899,Selangor,42,76.42857,17.827778,250,49.43254,366.4524,226.13809,356.70828,468.46976,160.70583,final
01/03/2022,1,1899,Selangor,42,91.809525,35.734127,289.5714,73.57143,422.2381,209.00952,237.66196,374.9091,199.63509,final
11/03/2022,1,1899,Selangor,42,105.47619,42.246826,273.7143,95.80873,494.0714,214.32777,233.82776,276.47833,227.54593,final
21/03/2022,1,1899,Selangor,42,129.0238,87.269844,326.3095,165.2508,601.8095,271.18332,145.25201,194.60086,219.71259,final
01/04/2022,1,1899,Selangor,42,99.35714,61.23254,333.85715,190.7492,694.7857,308.39523,157.56174,173.1078,223.29175,final
11/04/2022,1,1899,Selangor,42,76.61905,67.274605,305,215.77698,768.38086,360.0659,112.929085,140.4132,211.84692,final
21/04/2022,1,1899,Selangor,42,65.28571,78.930954,241.2619,207.4381,817.57135,422.12143,83.7423,115.92172,192.5849,final
01/05/2022,1,1899,Selangor,42,135.4762,81.96587,277.38095,228.17143,900.8095,492.49207,161.53026,121.10445,182.07516,final
11/05/2022,1,1899,Selangor,42,51.45238,79.03968,252.21428,239.93651,830.9286,551.5222,67.17348,105.01264,150.2058,final
21/05/2022,1,1899,Selangor,42,87.04762,79.9119,273.9762,240.91747,841.5476,613.6063,108.40367,113.443016,136.84755,final
01/06/2022,1,1899,Selangor,42,124.64286,79.06032,263.14285,238.0119,874.381,656.93256,154.22598,110.34145,132.85054,final
11/06/2022,1,1899,Selangor,42,87.333336,75.69444,299.02383,234.66667,856.2381,690.3802,114.423416,126.852776,123.851395,final
21/06/2022,1,1899,Selangor,42,109.2619,67.82143,321.2381,222.57619,836.4762,670.93176,156.90698,143.35335,124.491295,final
01/07/2022,1,1899,Selangor,42,76.71429,71.4746,273.30954,214.99048,813.8334,681.1738,106.85154,126.50981,119.33323,final
11/07/2022,1,1899,Selangor,42,74.71429,68.46667,260.6905,207.7627,811.9286,682.3659,108.50402,124.87644,118.84916,final
21/07/2022,1,1899,Selangor,42,105.90476,78.31746,257.33334,218.25873,852.54767,681.7524,133.11107,117.50194,124.86999,final
01/08/2022,1,1899,Selangor,42,96.88095,85.75159,277.5,232.53572,813.9524,685.5381,112.26355,118.92948,118.59627,final
11/08/2022,1,1899,Selangor,42,62.785713,89.739685,265.5714,253.80873,825.2857,696.2381,71.54944,104.54494,118.402824,final
21/08/2022,1,1899,Selangor,42,132.14285,126.86032,291.8095,302.3516,870.381,743.1865,104.00616,96.57003,117.00037,final
01/09/2022,1,1899,Selangor,42,77.7381,103.12698,272.66666,319.727,823.47626,767.2532,76.51938,85.50772,107.280396,final
11/09/2022,1,1899,Selangor,42,64.45238,109.32937,274.3333,339.31665,800.5953,800.8881,60.747623,81.12687,99.96366,final
21/09/2022,1,1899,Selangor,42,119.07143,108.709526,261.2619,321.16586,810.4047,841.7762,109.11261,81.633896,96.29519,final
01/10/2022,1,1899,Selangor,42,128,111.32619,311.5238,329.36508,861.6904,881.62775,114.333664,94.66413,97.75133,final
11/10/2022,1,1899,Selangor,42,186.40475,105.381744,433.4762,325.41748,973.38086,918.54285,173.40254,132.7037,105.93779,final
21/10/2022,1,1899,Selangor,42,111.38095,118.20873,425.7857,334.91666,978.8572,958.43414,94.45836,126.73274,102.11981,final
01/11/2022,1,1899,Selangor,42,101.2619,82.69127,399.0476,306.28174,983.2381,955.37384,121.17729,129.80125,102.9014,final
11/11/2022,1,1899,Selangor,42,97.5,74.97143,310.14285,275.87143,1017.95233,940.6055,128.17078,112.20182,108.1796,final
21/11/2022,1,1899,Selangor,42,48.261906,63.102383,247.0238,220.76508,934.0714,876.84766,78.20857,111.631,106.489075,final
01/12/2022,1,1899,Selangor,42,129.7619,53.54524,275.5238,191.61905,986.0952,827.26587,230.18422,142.67377,119.08396,final
11/12/2022,1,1899,Selangor,42,87.57143,38.76032,265.5952,155.40794,1009.2143,756.69684,211.54193,168.69191,133.15196,final
21/12/2022,1,1899,Selangor,42,22.904762,31.405556,240.2381,123.71111,913.0476,679.3929,76.649734,190.53374,134.14043,final
01/01/2023,1,1899,Selangor,42,64.40476,24.020636,174.88095,91.363495,849.4524,593.87225,239.15659,186.66919,142.6769,final
11/01/2023,1,1899,Selangor,42,59.904762,15.603969,147.2143,70.03889,722.95245,502.74127,315.01096,202.84721,143.37074,final
21/01/2023,1,1899,Selangor,42,50.11905,16.875397,174.42857,56.5,661.6904,403.3635,251.96822,291.75378,163.25906,final
01/02/2023,1,1899,Selangor,42,19.738094,11.595238,129.7619,44.074604,580.1666,332.28888,149.06743,274.6062,173.49123,final
11/02/2023,1,1899,Selangor,42,4.1666665,20.009523,74.02381,48.48016,486.83328,276.06668,36.652702,147.76286,174.98811,final
21/02/2023,1,1899,Selangor,42,5.071429,17.827778,28.976189,49.43254,443.64285,226.13809,44.11918,62.41889,194.10165,final
01/03/2023,1,1899,Selangor,42,33.47619,35.734127,42.714283,73.57143,347.35715,209.00952,94.45689,60.72727,164.64555,final
11/03/2023,1,1899,Selangor,42,5.5238094,42.246826,44.071426,95.80873,265.30954,214.32777,22.274109,48.677753,123.24456,final
21/03/2023,1,1899,Selangor,42,60.92857,87.269844,99.92857,165.2508,303.3333,271.18332,71.45192,61.631767,111.64081,final
01/04/2023,1,1899,Selangor,42,66.54762,61.23254,133,190.7492,305.4762,308.39523,108.02487,70.49837,99.06857,final
11/04/2023,1,1899,Selangor,42,31.97619,67.274605,159.4524,215.77698,277.5476,360.0659,51.160694,74.48802,77.39633,final
21/04/2023,1,1899,Selangor,42,67.2381,78.930954,165.7619,207.4381,294.6667,422.12143,86.06848,80.38196,70.1596,final
01/05/2023,1,1899,Selangor,42,105.97619,81.96587,205.19048,228.17143,380.9048,492.49207,127.608894,90.14418,77.57004,final
11/05/2023,1,1899,Selangor,42,53.261906,79.03968,226.4762,239.93651,430,551.5222,69.32666,94.50457,78.163994,final
21/05/2023,1,1899,Selangor,42,50.666668,79.9119,209.90477,240.91747,475.59525,613.6063,65.55814,87.38898,77.69,final
01/06/2023,1,1899,Selangor,42,94.64286,79.06032,198.57144,238.0119,536.7619,656.93256,118.53733,83.77015,81.84549,final
11/06/2023,1,1899,Selangor,42,68.90476,75.69444,214.2143,234.66667,600.1429,690.3802,91.58594,91.466324,87.023315,final
21/06/2023,1,1899,Selangor,42,76.11905,67.82143,239.66667,222.57619,615.3334,670.93176,111.39448,107.50979,91.77455,final
01/07/2023,1,1899,Selangor,42,96.28571,71.4746,241.30951,214.99048,645.0714,681.1738,132.44359,111.963715,94.738594,final
11/07/2023,1,1899,Selangor,42,81.59524,68.46667,254,207.7627,694.6904,682.3659,117.8701,121.731865,101.793,final
21/07/2023,1,1899,Selangor,42,89.07143,78.31746,266.9524,218.25873,716.5238,681.7524,112.90722,121.810425,105.06316,final
01/08/2023,1,1899,Selangor,42,76.64286,85.75159,247.30951,232.53572,687.1905,685.5381,89.96301,106.219604,100.23929,final
11/08/2023,1,1899,Selangor,42,65.02381,89.739685,230.7381,253.80873,698.9524,696.2381,73.911804,91.08584,100.38707,final
21/08/2023,1,1899,Selangor,42,59.809525,126.86032,201.4762,302.3516,708.0953,743.1865,49.15013,67.17915,95.30982,final
01/09/2023,1,1899,Selangor,42,83.40476,103.12698,208.2381,319.727,696.8572,767.2532,81.76013,65.666885,90.88434,final
11/09/2023,1,1899,Selangor,42,39.333332,109.32937,182.54762,339.31665,667.2857,800.8881,38.776855,54.46952,83.42172,final
21/09/2023,1,1899,Selangor,42,124.2381,108.709526,246.9762,321.16586,715.4048,841.7762,113.65636,77.25401,85.07618,final
01/10/2023,1,1899,Selangor,42,55.214287,111.32619,218.7857,329.36508,674.3333,881.62775,51.763313,66.92855,76.6199,final
11/10/2023,1,1899,Selangor,42,144.30952,105.381744,323.7619,325.41748,737.0476,918.54285,135.26651,99.49895,80.34794,final
21/10/2023,1,1899,Selangor,42,114.88095,118.20873,314.40475,334.91666,762.8572,958.43414,97.29907,93.96561,79.70002,final
01/11/2023,1,1899,Selangor,42,96.97619,82.69127,356.1667,306.28174,783.1904,955.37384,116.29001,116.025665,82.07121,final
11/11/2023,1,1899,Selangor,42,63.857143,74.97143,275.7143,275.87143,782.02374,940.6055,86.10219,99.94405,83.22961,final
21/11/2023,1,1899,Selangor,42,86.42857,63.102383,247.2619,220.76508,808.6429,876.84766,134.25165,111.736465,92.26569,final
01/12/2023,1,1899,Selangor,42,52.904762,53.54524,203.19049,191.61905,778.1428,827.26587,98.90601,105.88521,94.09767,final
11/12/2023,1,1899,Selangor,42,35.57143,38.76032,174.90477,155.40794,774.3809,756.69684,92.71283,112.15453,102.32167,final
21/12/2023,1,1899,Selangor,42,31.428572,31.405556,119.90477,123.71111,681.5715,679.3929,100.06323,97.04272,100.31832,final
01/01/2024,1,1899,Selangor,42,20.952381,24.020636,87.95238,91.363495,647.3096,593.87225,89.42734,96.46016,108.923,final
11/01/2024,1,1899,Selangor,42,21.666666,15.603969,74.047615,70.03889,524.6667,502.74127,129.4249,105.34219,104.31822,final
21/01/2024,1,1899,Selangor,42,18.285715,16.875397,60.904762,56.5,428.0714,403.3635,106.44705,107.16222,106.05047,final
01/02/2024,1,1899,Selangor,42,2.5,11.595238,42.45238,44.074604,333.59525,332.28888,45.193687,96.694374,100.387314,final
11/02/2024,1,1899,Selangor,42,4.547619,20.009523,25.333334,48.48016,274.2857,276.06668,38.17593,56.718857,99.36635,final
21/02/2024,1,1899,Selangor,42,2.1190476,17.827778,9.166666,49.43254,189.97621,226.13809,31.185898,26.026096,84.35486,final
01/03/2024,1,1899,Selangor,42,10.380953,35.734127,17.047619,73.57143,147.45238,209.00952,37.75938,28.060606,71.23626,final
11/03/2024,1,1899,Selangor,42,1.5952381,42.246826,14.095238,95.80873,113.47619,214.32777,13.959114,18.942047,54.017864,final
21/03/2024,1,1899,Selangor,42,19.857143,87.269844,31.833334,165.2508,101.904755,271.18332,26.93962,21.634752,38.707897,final
01/04/2024,1,1899,Selangor,42,23.357143,61.23254,44.809525,190.7492,104.309525,308.39523,42.814518,25.44558,34.879128,final
11/04/2024,1,1899,Selangor,42,36.761906,67.274605,79.9762,215.77698,119.40477,360.0659,57.78227,38.48961,34.077347,final
21/04/2024,1,1899,Selangor,42,67,78.930954,127.11905,207.4381,168.11905,422.12143,85.7848,62.19179,40.531574,final
01/05/2024,1,1899,Selangor,42,56.07143,81.96587,159.83333,228.17143,221.69048,492.49207,70.224594,70.69191,45.56665,final
11/05/2024,1,1899,Selangor,42,76.04762,79.03968,199.11905,239.93651,293.1905,551.5222,96.439705,83.335495,53.58106,final
21/05/2024,1,1899,Selangor,42,84.14286,79.9119,216.2619,240.91747,375.21426,613.6063,104.98276,89.97405,61.46304,final
01/06/2024,1,1899,Selangor,42,38.785713,79.06032,198.9762,238.0119,403.61905,656.93256,52.088444,83.93671,61.73122,final
11/06/2024,1,1899,Selangor,42,30.5,75.69444,153.42857,234.66667,432.5238,690.3802,43.993114,66.103714,62.918644,final
21/06/2024,1,1899,Selangor,42,86.333336,67.82143,155.61905,222.57619,499,670.93176,125.42097,70.57815,74.56374,final
01/07/2024,1,1899,Selangor,42,43.642857,71.4746,160.4762,214.99048,519.2857,681.1738,63.60655,75.21971,76.40713,final
11/07/2024,1,1899,Selangor,42,51.785713,68.46667,181.7619,207.7627,534.3095,682.3659,77.294525,87.77944,78.46033,final
21/07/2024,1,1899,Selangor,42,47.357143,78.31746,142.78572,218.25873,514.6666,681.7524,62.840546,66.194824,75.67016,final
01/08/2024,1,1899,Selangor,42,98.333336,85.75159,197.4762,232.53572,556.9286,685.5381,113.863945,85.24032,81.375465,final
11/08/2024,1,1899,Selangor,42,100.47619,89.739685,246.16666,253.80873,581.3571,696.2381,111.332634,97.04722,83.61741,final
21/08/2024,1,1899,Selangor,42,184.78572,126.86032,383.59525,302.3516,682,743.1865,143.92937,126.43346,91.82202,final
01/09/2024,1,1899,Selangor,42,88.35714,103.12698,373.61905,319.727,731.5714,767.2532,86.34028,116.596115,95.379524,final
11/09/2024,1,1899,Selangor,42,237.54762,109.32937,510.6905,339.31665,938.619,800.8881,212.14815,149.77217,117.09057,final
21/09/2024,1,1899,Selangor,42,117.02381,108.709526,442.92856,321.16586,969.3095,841.7762,107.31187,137.33153,115.06104,final
01/10/2024,1,1899,Selangor,42,176.21428,111.32619,530.7857,329.36508,1101.8809,881.62775,155.78116,160.23973,124.84167,final
11/10/2024,1,1899,Selangor,42,89.309525,105.381744,382.5476,325.41748,1139.4048,918.54285,85.43942,117.29028,123.914635,final
21/10/2024,1,1899,Selangor,42,71.61905,118.20873,337.14285,334.91666,1163.6666,958.43414,62.18638,100.65492,121.30218,final
01/11/2024,1,1899,Selangor,42,98.38095,82.69127,259.3095,306.28174,1163.7144,955.37384,117.89195,84.91006,121.693695,final
11/11/2024,1,1899,Selangor,42,92.2619,74.97143,262.2619,275.87143,1155.5,940.6055,121.62081,95.15453,122.72559,final
21/11/2024,1,1899,Selangor,42,193.83333,63.102383,384.4762,220.76508,1164.5476,876.84766,291.96237,172.51393,132.62468,final
01/12/2024,1,1899,Selangor,42,27.071428,53.54524,313.16666,191.61905,1103.2618,827.26587,54.78059,161.81883,133.162,final
11/12/2024,1,1899,Selangor,42,39.857143,38.76032,260.7619,155.40794,905.57135,756.69684,102.50643,165.67876,119.54511,final
21/12/2024,1,1899,Selangor,42,11.023809,31.405556,77.952385,123.71111,799.57135,679.3929,44.014736,64.4485,117.55986,final
01/01/2025,1,1899,Selangor,42,5.904762,24.020636,56.785713,91.363495,629.26184,593.87225,37.575893,64.11734,105.90937,final
11/01/2025,1,1899,Selangor,42,62.166668,15.603969,79.09524,70.03889,602.1191,502.74127,325.98898,112.06888,119.57253,final
21/01/2025,1,1899,Selangor,42,17.642857,16.875397,85.71428,56.5,548.1429,403.3635,103.50833,147.50288,135.45355,final
01/02/2025,1,1899,Selangor,42,4.7619047,11.595238,84.57143,44.074604,454.52377,332.28888,58.823532,182.52094,136.24042,final
11/02/2025,1,1899,Selangor,42,21.071428,20.009523,43.47619,48.48016,383.3333,276.06668,104.245995,90.64331,138.16412,final
21/02/2025,1,1899,Selangor,42,39.214287,17.827778,65.04762,49.43254,228.7143,226.13809,193.68634,128.68704,101.11457,final
01/03/2025,1,1899,Selangor,42,56.761906,35.734127,117.04762,73.57143,258.40475,209.00952,151.62202,155.33334,123.080864,final
11/03/2025,1,1899,Selangor,42,68.71429,42.246826,164.69049,95.80873,287.2619,214.32777,156.01956,168.32916,133.25348,final
