state,date,division,index
Kelantan,6/1/2020,2,183.5
Kelantan,7/1/2020,2,183.6
Kelantan,8/1/2020,2,183.6
Kelantan,9/1/2020,2,183.6
Kelantan,10/1/2020,2,183.7
Kelantan,11/1/2020,2,183.8
Kelantan,12/1/2020,2,183.7
Kelantan,1/1/2021,2,183.8
Kelantan,2/1/2021,2,183.7
Kelantan,3/1/2021,2,183.8
Kelantan,4/1/2021,2,183.8
Kelantan,5/1/2021,2,183.8
Kelantan,6/1/2021,2,183.8
Kelantan,7/1/2021,2,183.8
Kelantan,8/1/2021,2,183.8
Kelantan,9/1/2021,2,183.8
Kelantan,10/1/2021,2,183.8
Kelantan,11/1/2021,2,183.9
Kelantan,12/1/2021,2,183.9
Kelantan,1/1/2022,2,184
Kelantan,2/1/2022,2,184
Kelantan,3/1/2022,2,184
Kelantan,4/1/2022,2,184.1
Kelantan,5/1/2022,2,184.1
Kelantan,6/1/2022,2,184.1
Kelantan,7/1/2022,2,184.2
Kelantan,8/1/2022,2,184.2
Kelantan,9/1/2022,2,184.2
Kelantan,10/1/2022,2,184.2
Kelantan,11/1/2022,2,184.2
Kelantan,12/1/2022,2,184.2
Kelantan,1/1/2023,2,184.3
Kelantan,2/1/2023,2,184.3
Kelantan,3/1/2023,2,184.3
Kelantan,4/1/2023,2,184.3
Kelantan,5/1/2023,2,184.2
Kelantan,6/1/2023,2,184.2
Kelantan,7/1/2023,2,184.2
Kelantan,8/1/2023,2,184.2
Kelantan,9/1/2023,2,184.9
Kelantan,10/1/2023,2,184.9
Kelantan,11/1/2023,2,184.9
Kelantan,12/1/2023,2,184.9
Kelantan,1/1/2024,2,184.9
Kelantan,2/1/2024,2,184.5
Kelantan,3/1/2024,2,184.5
Kelantan,4/1/2024,2,184.5
Kelantan,5/1/2024,2,184.5
Kelantan,6/1/2024,2,184.5
Kelantan,7/1/2024,2,184.5
Kelantan,8/1/2024,2,184.7
Kelantan,9/1/2024,2,184.7
Kelantan,10/1/2024,2,184.7
Kelantan,11/1/2024,2,184.7
Kelantan,12/1/2024,2,184.7
Kelantan,1/1/2025,2,184.7
Kelantan,2/1/2025,2,184.7
Kelantan,3/1/2025,2,184.7
Kelantan,4/1/2025,2,184.7
Kelantan,5/1/2025,2,184.7
Kelantan,6/1/2025,2,184.7
Kelantan,7/1/2025,2,184.7
Kelantan,8/1/2025,2,184.7
Kelantan,9/1/2025,2,184.7
Kelantan,10/1/2025,2,184.7
Kelantan,11/1/2025,2,190.7
Kelantan,12/1/2025,2,190.7
Kelantan,1/1/2026,2,190.7
Kelantan,2/1/2026,2,190.7
Kelantan,3/1/2026,2,190.7
Melaka,1/1/2010,2,98.3
Melaka,2/1/2010,2,98.3
Melaka,3/1/2010,2,98.3
Melaka,4/1/2010,2,98.3
Melaka,5/1/2010,2,98.3
Melaka,6/1/2010,2,98.4
Melaka,7/1/2010,2,98.5
Melaka,8/1/2010,2,98.5
Melaka,9/1/2010,2,98.8
Melaka,10/1/2010,2,104.8
Melaka,11/1/2010,2,104.8
Melaka,12/1/2010,2,104.7
Melaka,1/1/2011,2,104.6
Melaka,2/1/2011,2,104.6
Melaka,3/1/2011,2,104.6
Melaka,4/1/2011,2,104.6
Melaka,5/1/2011,2,104.7
Melaka,6/1/2011,2,104.8
Melaka,7/1/2011,2,104.8
Melaka,8/1/2011,2,104.9
Melaka,9/1/2011,2,104.9
Melaka,10/1/2011,2,104.8
Melaka,11/1/2011,2,105
Melaka,12/1/2011,2,104.9
Melaka,1/1/2012,2,105
Melaka,2/1/2012,2,105
Melaka,3/1/2012,2,105
Melaka,4/1/2012,2,105
Melaka,5/1/2012,2,105
Melaka,6/1/2012,2,105.3
Melaka,7/1/2012,2,105.2
Melaka,8/1/2012,2,105.3
Melaka,9/1/2012,2,105.3
Melaka,10/1/2012,2,105.3
Melaka,11/1/2012,2,107
Melaka,12/1/2012,2,106.9
Melaka,1/1/2013,2,107.4
Melaka,2/1/2013,2,107.4
Melaka,3/1/2013,2,107.4
Melaka,4/1/2013,2,107.4
Melaka,5/1/2013,2,107.2
Melaka,6/1/2013,2,109.7
Melaka,7/1/2013,2,109.6
Melaka,8/1/2013,2,109.8
Melaka,9/1/2013,2,110.2
Melaka,10/1/2013,2,122.4
Melaka,11/1/2013,2,122.6
Melaka,12/1/2013,2,122.8
Melaka,1/1/2014,2,122.8
Melaka,2/1/2014,2,122.8
Melaka,3/1/2014,2,122.6
Melaka,4/1/2014,2,122.6
Melaka,5/1/2014,2,122.8
Melaka,6/1/2014,2,122.7
Melaka,7/1/2014,2,122.7
Melaka,8/1/2014,2,122.9
Melaka,9/1/2014,2,127
Melaka,10/1/2014,2,122.9
Melaka,11/1/2014,2,135.5
Melaka,12/1/2014,2,135.8
Melaka,1/1/2015,2,135.9
Melaka,2/1/2015,2,135.8
Melaka,3/1/2015,2,135.8
Melaka,4/1/2015,2,138.7
Melaka,5/1/2015,2,136.4
Melaka,6/1/2015,2,136.9
Melaka,7/1/2015,2,139.4
Melaka,8/1/2015,2,139.6
Melaka,9/1/2015,2,139.5
Melaka,10/1/2015,2,139.6
Melaka,11/1/2015,2,164.3
Melaka,12/1/2015,2,167
Melaka,1/1/2016,2,167
Melaka,2/1/2016,2,166.9
Melaka,3/1/2016,2,167.1
Melaka,4/1/2016,2,167.3
Melaka,5/1/2016,2,166.9
Melaka,6/1/2016,2,166.9
Melaka,7/1/2016,2,167
Melaka,8/1/2016,2,167.1
Melaka,9/1/2016,2,166.9
Melaka,10/1/2016,2,167.2
Melaka,11/1/2016,2,167.2
Melaka,12/1/2016,2,167.3
Melaka,1/1/2017,2,167.3
Melaka,2/1/2017,2,167.2
Melaka,3/1/2017,2,167.8
Melaka,4/1/2017,2,168
Melaka,5/1/2017,2,168.4
Melaka,6/1/2017,2,168.4
Melaka,7/1/2017,2,168.3
Melaka,8/1/2017,2,168.5
Melaka,9/1/2017,2,168.4
Melaka,10/1/2017,2,168.7
Melaka,11/1/2017,2,169.1
Melaka,12/1/2017,2,168.9
Melaka,1/1/2018,2,169.1
Melaka,2/1/2018,2,168.5
Melaka,3/1/2018,2,169.1
Melaka,4/1/2018,2,168.4
Melaka,5/1/2018,2,168.2
Melaka,6/1/2018,2,166.9
Melaka,7/1/2018,2,166.5
Melaka,8/1/2018,2,166.3
Melaka,9/1/2018,2,166
Melaka,10/1/2018,2,166.8
Melaka,11/1/2018,2,170.3
Melaka,12/1/2018,2,170.4
Melaka,1/1/2019,2,170.4
Melaka,2/1/2019,2,170.5
Melaka,3/1/2019,2,170.1
Melaka,4/1/2019,2,169.6
Melaka,5/1/2019,2,169.5
Melaka,6/1/2019,2,169.6
Melaka,7/1/2019,2,168.7
Melaka,8/1/2019,2,169.3
Melaka,9/1/2019,2,169.3
Melaka,10/1/2019,2,169.3
Melaka,11/1/2019,2,169.8
Melaka,12/1/2019,2,169.1
Melaka,1/1/2020,2,168.7
Melaka,2/1/2020,2,168.7
Melaka,3/1/2020,2,168.7
Melaka,4/1/2020,2,168.7
Melaka,5/1/2020,2,168.7
Melaka,6/1/2020,2,168.5
Melaka,7/1/2020,2,168.9
Melaka,8/1/2020,2,169.1
Melaka,9/1/2020,2,169.2
Melaka,10/1/2020,2,169.4
Melaka,11/1/2020,2,169.5
Melaka,12/1/2020,2,169.4
Melaka,1/1/2021,2,169.4
Melaka,2/1/2021,2,169.5
Melaka,3/1/2021,2,169.7
Melaka,4/1/2021,2,169.3
Melaka,5/1/2021,2,169.4
Melaka,6/1/2021,2,169.4
Melaka,7/1/2021,2,169.4
Melaka,8/1/2021,2,169.4
Melaka,9/1/2021,2,169.4
Melaka,10/1/2021,2,169.3
Melaka,11/1/2021,2,169.6
Melaka,12/1/2021,2,170
Melaka,1/1/2022,2,169.9
Melaka,2/1/2022,2,170
Melaka,3/1/2022,2,170
Melaka,4/1/2022,2,169.9
Melaka,5/1/2022,2,170.1
Melaka,6/1/2022,2,170.1
Melaka,7/1/2022,2,170.3
Melaka,8/1/2022,2,170.5
Melaka,9/1/2022,2,170.6
Melaka,10/1/2022,2,170.7
Melaka,11/1/2022,2,170.7
Melaka,12/1/2022,2,170.6
Melaka,1/1/2023,2,170.7
Melaka,2/1/2023,2,170.7
Melaka,3/1/2023,2,170.7
Melaka,4/1/2023,2,170.8
Melaka,5/1/2023,2,170.8
Melaka,6/1/2023,2,170.8
Melaka,7/1/2023,2,170.9
Melaka,8/1/2023,2,171
Melaka,9/1/2023,2,171.4
Melaka,10/1/2023,2,171.5
Melaka,11/1/2023,2,171.8
Melaka,12/1/2023,2,171.7
Melaka,1/1/2024,2,171.5
Melaka,2/1/2024,2,171.5
Melaka,3/1/2024,2,171.5
Melaka,4/1/2024,2,171.6
Melaka,5/1/2024,2,171.2
Melaka,6/1/2024,2,171.8
Melaka,7/1/2024,2,171
Melaka,8/1/2024,2,171.1
Melaka,9/1/2024,2,171.1
Melaka,10/1/2024,2,171.9
Melaka,11/1/2024,2,172.1
Melaka,12/1/2024,2,172
Melaka,1/1/2025,2,172
Melaka,2/1/2025,2,172.1
Melaka,3/1/2025,2,172.1
Melaka,4/1/2025,2,172.2
Melaka,5/1/2025,2,172.1
Melaka,6/1/2025,2,172.5
Melaka,7/1/2025,2,172.5
Melaka,8/1/2025,2,172.4
Melaka,9/1/2025,2,172.4
Melaka,10/1/2025,2,173
Melaka,11/1/2025,2,176.7
Melaka,12/1/2025,2,176.9
Melaka,1/1/2026,2,176.1
Melaka,2/1/2026,2,176.1
Melaka,3/1/2026,2,176.1
Negeri Sembilan,1/1/2010,2,98.4
Negeri Sembilan,2/1/2010,2,98.3
Negeri Sembilan,3/1/2010,2,98.2
Negeri Sembilan,4/1/2010,2,98.3
Negeri Sembilan,5/1/2010,2,98.4
Negeri Sembilan,6/1/2010,2,98.5
Negeri Sembilan,7/1/2010,2,98.6
Negeri Sembilan,8/1/2010,2,98.6
Negeri Sembilan,9/1/2010,2,98.7
Negeri Sembilan,10/1/2010,2,104.7
Negeri Sembilan,11/1/2010,2,104.7
Negeri Sembilan,12/1/2010,2,104.7
Negeri Sembilan,1/1/2011,2,104.6
Negeri Sembilan,2/1/2011,2,104.8
Negeri Sembilan,3/1/2011,2,104.8
Negeri Sembilan,4/1/2011,2,104.8
Negeri Sembilan,5/1/2011,2,104.8
Negeri Sembilan,6/1/2011,2,104.8
Negeri Sembilan,7/1/2011,2,104.8
Negeri Sembilan,8/1/2011,2,104.8
Negeri Sembilan,9/1/2011,2,104.9
Negeri Sembilan,10/1/2011,2,104.9
Negeri Sembilan,11/1/2011,2,104.8
Negeri Sembilan,12/1/2011,2,104.8
Negeri Sembilan,1/1/2012,2,104.7
Negeri Sembilan,2/1/2012,2,104.7
Negeri Sembilan,3/1/2012,2,104.6
Negeri Sembilan,4/1/2012,2,104.4
Negeri Sembilan,5/1/2012,2,104.4
Negeri Sembilan,6/1/2012,2,104.4
Negeri Sembilan,7/1/2012,2,104.5
Negeri Sembilan,8/1/2012,2,104.6
Negeri Sembilan,9/1/2012,2,104.6
Negeri Sembilan,10/1/2012,2,104.7
Negeri Sembilan,11/1/2012,2,106.4
Negeri Sembilan,12/1/2012,2,106.4
Negeri Sembilan,1/1/2013,2,106.8
Negeri Sembilan,2/1/2013,2,106.8
Negeri Sembilan,3/1/2013,2,106.7
Negeri Sembilan,4/1/2013,2,106.6
Negeri Sembilan,5/1/2013,2,106.5
Negeri Sembilan,6/1/2013,2,109
Negeri Sembilan,7/1/2013,2,108.9
Negeri Sembilan,8/1/2013,2,108.8
Negeri Sembilan,9/1/2013,2,109.5
Negeri Sembilan,10/1/2013,2,121.7
Negeri Sembilan,11/1/2013,2,121.8
Negeri Sembilan,12/1/2013,2,121.7
Negeri Sembilan,1/1/2014,2,121.7
Negeri Sembilan,2/1/2014,2,121.7
Negeri Sembilan,3/1/2014,2,121.7
Negeri Sembilan,4/1/2014,2,121.7
Negeri Sembilan,5/1/2014,2,121.9
Negeri Sembilan,6/1/2014,2,121.9
Negeri Sembilan,7/1/2014,2,121.9
Negeri Sembilan,8/1/2014,2,122.2
Negeri Sembilan,9/1/2014,2,126.2
Negeri Sembilan,10/1/2014,2,122.3
Negeri Sembilan,11/1/2014,2,135.2
Negeri Sembilan,12/1/2014,2,135.3
Negeri Sembilan,1/1/2015,2,135.4
Negeri Sembilan,2/1/2015,2,135.3
Negeri Sembilan,3/1/2015,2,135.4
Negeri Sembilan,4/1/2015,2,138.6
Negeri Sembilan,5/1/2015,2,136.4
Negeri Sembilan,6/1/2015,2,136.5
Negeri Sembilan,7/1/2015,2,138.8
Negeri Sembilan,8/1/2015,2,138.9
Negeri Sembilan,9/1/2015,2,138.9
Negeri Sembilan,10/1/2015,2,138.7
Negeri Sembilan,11/1/2015,2,163
Negeri Sembilan,12/1/2015,2,165.9
Negeri Sembilan,1/1/2016,2,165.7
Negeri Sembilan,2/1/2016,2,165.8
Negeri Sembilan,3/1/2016,2,165.8
Negeri Sembilan,4/1/2016,2,165.8
Negeri Sembilan,5/1/2016,2,165.9
Negeri Sembilan,6/1/2016,2,165.8
Negeri Sembilan,7/1/2016,2,165.7
Negeri Sembilan,8/1/2016,2,165.7
Negeri Sembilan,9/1/2016,2,165.7
Negeri Sembilan,10/1/2016,2,165.9
Negeri Sembilan,11/1/2016,2,165.9
Negeri Sembilan,12/1/2016,2,165.9
Negeri Sembilan,1/1/2017,2,165.8
Negeri Sembilan,2/1/2017,2,165.8
Negeri Sembilan,3/1/2017,2,165.9
Negeri Sembilan,4/1/2017,2,165.8
Negeri Sembilan,5/1/2017,2,165.9
Negeri Sembilan,6/1/2017,2,166
Negeri Sembilan,7/1/2017,2,165.9
Negeri Sembilan,8/1/2017,2,165.9
Negeri Sembilan,9/1/2017,2,165.9
Negeri Sembilan,10/1/2017,2,165.9
Negeri Sembilan,11/1/2017,2,165.9
Negeri Sembilan,12/1/2017,2,165.9
Negeri Sembilan,1/1/2018,2,165.9
Negeri Sembilan,2/1/2018,2,165.9
Negeri Sembilan,3/1/2018,2,165.9
Negeri Sembilan,4/1/2018,2,165.9
Negeri Sembilan,5/1/2018,2,165.8
Negeri Sembilan,6/1/2018,2,165.9
Negeri Sembilan,7/1/2018,2,165.7
Negeri Sembilan,8/1/2018,2,165.9
Negeri Sembilan,9/1/2018,2,165.8
Negeri Sembilan,10/1/2018,2,166.2
Negeri Sembilan,11/1/2018,2,169.7
Negeri Sembilan,12/1/2018,2,170
Negeri Sembilan,1/1/2019,2,169.9
Negeri Sembilan,2/1/2019,2,169.9
Negeri Sembilan,3/1/2019,2,169.9
Negeri Sembilan,4/1/2019,2,170.1
Negeri Sembilan,5/1/2019,2,170.2
Negeri Sembilan,6/1/2019,2,170.2
Negeri Sembilan,7/1/2019,2,170.6
Negeri Sembilan,8/1/2019,2,170.6
Negeri Sembilan,9/1/2019,2,170.5
Negeri Sembilan,10/1/2019,2,170.6
Negeri Sembilan,11/1/2019,2,170.7
Negeri Sembilan,12/1/2019,2,170.4
Negeri Sembilan,1/1/2020,2,170.2
Negeri Sembilan,2/1/2020,2,170.4
Negeri Sembilan,3/1/2020,2,170.1
Negeri Sembilan,4/1/2020,2,170.1
Negeri Sembilan,5/1/2020,2,170.1
Negeri Sembilan,6/1/2020,2,170.4
Negeri Sembilan,7/1/2020,2,170.4
Negeri Sembilan,8/1/2020,2,170.3
Negeri Sembilan,9/1/2020,2,170.3
Negeri Sembilan,10/1/2020,2,170.3
Negeri Sembilan,11/1/2020,2,170.4
Negeri Sembilan,12/1/2020,2,170.5
Negeri Sembilan,1/1/2021,2,170.5
Negeri Sembilan,2/1/2021,2,170.5
Negeri Sembilan,3/1/2021,2,170.5
Negeri Sembilan,4/1/2021,2,170.5
Negeri Sembilan,5/1/2021,2,170.6
Negeri Sembilan,6/1/2021,2,170.6
Negeri Sembilan,7/1/2021,2,170.6
Negeri Sembilan,8/1/2021,2,170.6
Negeri Sembilan,9/1/2021,2,170.6
Negeri Sembilan,10/1/2021,2,170.7
Negeri Sembilan,11/1/2021,2,170.8
Negeri Sembilan,12/1/2021,2,170.9
Negeri Sembilan,1/1/2022,2,170.9
Negeri Sembilan,2/1/2022,2,170.9
Negeri Sembilan,3/1/2022,2,170.8
Negeri Sembilan,4/1/2022,2,170.8
Negeri Sembilan,5/1/2022,2,170.9
Negeri Sembilan,6/1/2022,2,170.9
Negeri Sembilan,7/1/2022,2,171
Negeri Sembilan,8/1/2022,2,171
Negeri Sembilan,9/1/2022,2,171.2
Negeri Sembilan,10/1/2022,2,171.3
Negeri Sembilan,11/1/2022,2,171.5
Negeri Sembilan,12/1/2022,2,171.3
Negeri Sembilan,1/1/2023,2,171.6
Negeri Sembilan,2/1/2023,2,171.5
Negeri Sembilan,3/1/2023,2,171.5
Negeri Sembilan,4/1/2023,2,171.5
Negeri Sembilan,5/1/2023,2,171.4
Negeri Sembilan,6/1/2023,2,171.4
Negeri Sembilan,7/1/2023,2,171.4
Negeri Sembilan,8/1/2023,2,171.9
Negeri Sembilan,9/1/2023,2,172.5
Negeri Sembilan,10/1/2023,2,172.4
Negeri Sembilan,11/1/2023,2,172.4
Negeri Sembilan,12/1/2023,2,172.5
Negeri Sembilan,1/1/2024,2,172.5
Negeri Sembilan,2/1/2024,2,172.5
Negeri Sembilan,3/1/2024,2,172.3
Negeri Sembilan,4/1/2024,2,172.4
Negeri Sembilan,5/1/2024,2,172.8
Negeri Sembilan,6/1/2024,2,172.7
Negeri Sembilan,7/1/2024,2,172.7
Negeri Sembilan,8/1/2024,2,173
Negeri Sembilan,9/1/2024,2,173.3
Negeri Sembilan,10/1/2024,2,173.3
Negeri Sembilan,11/1/2024,2,173.4
Negeri Sembilan,12/1/2024,2,173.4
Negeri Sembilan,1/1/2025,2,173.4
Negeri Sembilan,2/1/2025,2,173.4
Negeri Sembilan,3/1/2025,2,173.6
Negeri Sembilan,4/1/2025,2,173.4
Negeri Sembilan,5/1/2025,2,173.9
Negeri Sembilan,6/1/2025,2,174.6
Negeri Sembilan,7/1/2025,2,174.7
Negeri Sembilan,8/1/2025,2,174.9
Negeri Sembilan,9/1/2025,2,174.9
Negeri Sembilan,10/1/2025,2,175
Negeri Sembilan,11/1/2025,2,179.1
Negeri Sembilan,12/1/2025,2,179
Negeri Sembilan,1/1/2026,2,179.3
Negeri Sembilan,2/1/2026,2,179.3
Negeri Sembilan,3/1/2026,2,179.4
Pahang,1/1/2010,2,98.3
Pahang,2/1/2010,2,98.3
Pahang,3/1/2010,2,98.2
Pahang,4/1/2010,2,98.2
Pahang,5/1/2010,2,98.3
Pahang,6/1/2010,2,98.3
Pahang,7/1/2010,2,98.4
Pahang,8/1/2010,2,98.4
Pahang,9/1/2010,2,98.4
Pahang,10/1/2010,2,105
Pahang,11/1/2010,2,105
Pahang,12/1/2010,2,105.1
Pahang,1/1/2011,2,105.1
Pahang,2/1/2011,2,105
Pahang,3/1/2011,2,105
Pahang,4/1/2011,2,105.1
Pahang,5/1/2011,2,105.1
Pahang,6/1/2011,2,105.2
Pahang,7/1/2011,2,105.2
Pahang,8/1/2011,2,105.3
Pahang,9/1/2011,2,105.2
Pahang,10/1/2011,2,105.3
Pahang,11/1/2011,2,105.3
Pahang,12/1/2011,2,105.3
Pahang,1/1/2012,2,105.3
Pahang,2/1/2012,2,105.3
Pahang,3/1/2012,2,105.4
Pahang,4/1/2012,2,105.2
Pahang,5/1/2012,2,105.3
Pahang,6/1/2012,2,105.3
Pahang,7/1/2012,2,105.4
Pahang,8/1/2012,2,105.4
Pahang,9/1/2012,2,105.4
Pahang,10/1/2012,2,105.4
Pahang,11/1/2012,2,107.4
Pahang,12/1/2012,2,107.3
Pahang,1/1/2013,2,107.3
Pahang,2/1/2013,2,107.3
Pahang,3/1/2013,2,107.3
Pahang,4/1/2013,2,107.3
Pahang,5/1/2013,2,107.3
Pahang,6/1/2013,2,110
Pahang,7/1/2013,2,110.2
Pahang,8/1/2013,2,110.2
Pahang,9/1/2013,2,110.7
Pahang,10/1/2013,2,124.3
Pahang,11/1/2013,2,124.3
Pahang,12/1/2013,2,124.2
Pahang,1/1/2014,2,124.2
Pahang,2/1/2014,2,124.3
Pahang,3/1/2014,2,124.2
Pahang,4/1/2014,2,124.2
Pahang,5/1/2014,2,124.2
Pahang,6/1/2014,2,124.2
Pahang,7/1/2014,2,124.2
Pahang,8/1/2014,2,124.2
Pahang,9/1/2014,2,128.6
Pahang,10/1/2014,2,124.2
Pahang,11/1/2014,2,138.2
Pahang,12/1/2014,2,138.3
Pahang,1/1/2015,2,138.3
Pahang,2/1/2015,2,138.3
Pahang,3/1/2015,2,138.4
Pahang,4/1/2015,2,141.3
Pahang,5/1/2015,2,138.7
Pahang,6/1/2015,2,138.9
Pahang,7/1/2015,2,141.6
Pahang,8/1/2015,2,141.6
Pahang,9/1/2015,2,141.6
Pahang,10/1/2015,2,141.6
Pahang,11/1/2015,2,168.7
Pahang,12/1/2015,2,171.7
Pahang,1/1/2016,2,171.7
Pahang,2/1/2016,2,171.7
Pahang,3/1/2016,2,171.7
Pahang,4/1/2016,2,171.7
Pahang,5/1/2016,2,171.7
Pahang,6/1/2016,2,171.7
Pahang,7/1/2016,2,171.7
Pahang,8/1/2016,2,171.8
Pahang,9/1/2016,2,171.8
Pahang,10/1/2016,2,171.7
Pahang,11/1/2016,2,171.7
Pahang,12/1/2016,2,171.7
Pahang,1/1/2017,2,171.7
Pahang,2/1/2017,2,171.7
Pahang,3/1/2017,2,171.8
Pahang,4/1/2017,2,171.8
Pahang,5/1/2017,2,171.7
Pahang,6/1/2017,2,171.7
Pahang,7/1/2017,2,171.7
Pahang,8/1/2017,2,171.7
Pahang,9/1/2017,2,171.8
Pahang,10/1/2017,2,171.7
Pahang,11/1/2017,2,171.8
Pahang,12/1/2017,2,171.6
Pahang,1/1/2018,2,171.6
Pahang,2/1/2018,2,171.6
Pahang,3/1/2018,2,171.6
Pahang,4/1/2018,2,171.7
Pahang,5/1/2018,2,171.7
Pahang,6/1/2018,2,171.4
Pahang,7/1/2018,2,171.3
Pahang,8/1/2018,2,171.3
Pahang,9/1/2018,2,171.2
Pahang,10/1/2018,2,171.4
Pahang,11/1/2018,2,175.2
Pahang,12/1/2018,2,175.4
Pahang,1/1/2019,2,175.4
Pahang,2/1/2019,2,175.5
Pahang,3/1/2019,2,175.5
Pahang,4/1/2019,2,175.5
Pahang,5/1/2019,2,175.6
Pahang,6/1/2019,2,175.6
Pahang,7/1/2019,2,175.7
Pahang,8/1/2019,2,175.8
Pahang,9/1/2019,2,175.8
Pahang,10/1/2019,2,175.8
Pahang,11/1/2019,2,175.8
Pahang,12/1/2019,2,175.9
Pahang,1/1/2020,2,175.8
Pahang,2/1/2020,2,175.8
Pahang,3/1/2020,2,175.8
Pahang,4/1/2020,2,175.8
Pahang,5/1/2020,2,175.8
Pahang,6/1/2020,2,176
Pahang,7/1/2020,2,176.4
Pahang,8/1/2020,2,176.3
Pahang,9/1/2020,2,176.3
Pahang,10/1/2020,2,176.4
Pahang,11/1/2020,2,176.4
Pahang,12/1/2020,2,176.4
Pahang,1/1/2021,2,176.4
Pahang,2/1/2021,2,176.5
Pahang,3/1/2021,2,176.4
Pahang,4/1/2021,2,176.5
Pahang,5/1/2021,2,176.5
Pahang,6/1/2021,2,176.6
Pahang,7/1/2021,2,176.6
Pahang,8/1/2021,2,176.7
Pahang,9/1/2021,2,176.7
Pahang,10/1/2021,2,176.8
Pahang,11/1/2021,2,176.7
Pahang,12/1/2021,2,176.8
Pahang,1/1/2022,2,176.9
Pahang,2/1/2022,2,176.9
Pahang,3/1/2022,2,177
Pahang,4/1/2022,2,177
Pahang,5/1/2022,2,177
Pahang,6/1/2022,2,177
Pahang,7/1/2022,2,177
Pahang,8/1/2022,2,177
Pahang,9/1/2022,2,177.1
Pahang,10/1/2022,2,177.2
Pahang,11/1/2022,2,177.2
Pahang,12/1/2022,2,177.3
Pahang,1/1/2023,2,177.2
Pahang,2/1/2023,2,177.2
Pahang,3/1/2023,2,177.3
Pahang,4/1/2023,2,177.4
Pahang,5/1/2023,2,177.4
Pahang,6/1/2023,2,177.5
Pahang,7/1/2023,2,177.5
Pahang,8/1/2023,2,177.5
Pahang,9/1/2023,2,178.2
Pahang,10/1/2023,2,178.2
Pahang,11/1/2023,2,178.2
Pahang,12/1/2023,2,178.2
Pahang,1/1/2024,2,178.2
Pahang,2/1/2024,2,178.1
Pahang,3/1/2024,2,178
Pahang,4/1/2024,2,178
Pahang,5/1/2024,2,178
Pahang,6/1/2024,2,178
Pahang,7/1/2024,2,178
Pahang,8/1/2024,2,178.1
Pahang,9/1/2024,2,178.1
Pahang,10/1/2024,2,178.1
Pahang,11/1/2024,2,178.2
Pahang,12/1/2024,2,178.3
Pahang,1/1/2025,2,178.5
Pahang,2/1/2025,2,178.6
Pahang,3/1/2025,2,178.6
Pahang,4/1/2025,2,178.6
Pahang,5/1/2025,2,178.6
Pahang,6/1/2025,2,178.6
Pahang,7/1/2025,2,178.6
Pahang,8/1/2025,2,178.6
Pahang,9/1/2025,2,178.5
Pahang,10/1/2025,2,178.5
Pahang,11/1/2025,2,183.4
Pahang,12/1/2025,2,183.6
Pahang,1/1/2026,2,184.4
Pahang,2/1/2026,2,184.5
Pahang,3/1/2026,2,184.6
Perak,1/1/2010,2,98.3
Perak,2/1/2010,2,98.2
Perak,3/1/2010,2,98.2
Perak,4/1/2010,2,98.3
Perak,5/1/2010,2,98.3
Perak,6/1/2010,2,98.6
Perak,7/1/2010,2,98.7
Perak,8/1/2010,2,98.7
Perak,9/1/2010,2,98.8
Perak,10/1/2010,2,104.6
Perak,11/1/2010,2,104.6
Perak,12/1/2010,2,104.6
Perak,1/1/2011,2,104.5
Perak,2/1/2011,2,104.4
Perak,3/1/2011,2,104.4
Perak,4/1/2011,2,104.4
Perak,5/1/2011,2,104.4
Perak,6/1/2011,2,104.5
Perak,7/1/2011,2,104.5
Perak,8/1/2011,2,104.6
Perak,9/1/2011,2,104.6
Perak,10/1/2011,2,104.6
Perak,11/1/2011,2,104.6
Perak,12/1/2011,2,104.6
Perak,1/1/2012,2,104.6
Perak,2/1/2012,2,104.6
Perak,3/1/2012,2,104.7
Perak,4/1/2012,2,104.7
Perak,5/1/2012,2,104.8
Perak,6/1/2012,2,105
Perak,7/1/2012,2,105.1
Perak,8/1/2012,2,105.1
Perak,9/1/2012,2,105.2
Perak,10/1/2012,2,105.2
Perak,11/1/2012,2,106.7
Perak,12/1/2012,2,106.8
Perak,1/1/2013,2,106.8
Perak,2/1/2013,2,106.8
Perak,3/1/2013,2,106.8
Perak,4/1/2013,2,106.8
Perak,5/1/2013,2,106.7
Perak,6/1/2013,2,109
Perak,7/1/2013,2,108.9
Perak,8/1/2013,2,109
Perak,9/1/2013,2,109.5
Perak,10/1/2013,2,121.1
Perak,11/1/2013,2,121.1
Perak,12/1/2013,2,121.2
Perak,1/1/2014,2,121.2
Perak,2/1/2014,2,121.2
Perak,3/1/2014,2,121.3
Perak,4/1/2014,2,121.3
Perak,5/1/2014,2,121.2
Perak,6/1/2014,2,121.2
Perak,7/1/2014,2,121.3
Perak,8/1/2014,2,121.2
Perak,9/1/2014,2,125.1
Perak,10/1/2014,2,121.4
Perak,11/1/2014,2,133.4
Perak,12/1/2014,2,133.4
Perak,1/1/2015,2,133.5
Perak,2/1/2015,2,133.6
Perak,3/1/2015,2,133.6
Perak,4/1/2015,2,136.6
Perak,5/1/2015,2,134.6
Perak,6/1/2015,2,134.8
Perak,7/1/2015,2,137
Perak,8/1/2015,2,136.9
Perak,9/1/2015,2,137
Perak,10/1/2015,2,137.1
Perak,11/1/2015,2,160.2
Perak,12/1/2015,2,162.8
Perak,1/1/2016,2,162.9
Perak,2/1/2016,2,163.1
